CommentID,Comment,LikeCount
UgyHmMp6IaX2IwGmDaV4AaABAg,"In Brazil, every bank has facial recognition. It is impossible to open a bank account without it. It’s literally a law….",0
Ugw9Xm3oIGi8OsVQ0hl4AaABAg,It is very simple to understand why AIs would beat humans. AIs can remember everything….,0
UgwbgRPXWt4p-WJwpEx4AaABAg,"All great, but still just like any other industrial invention i do not see how this solves any of our bigger issues",0
UgwwcHXFTtUGBhQFhIt4AaABAg,"Everything in China will be owned by the CCP government in the end. Therefore, no matter how righteous 李開復 says, he is actually working for the CCP. I would advice him run away from China before it’s too late.",0
Ugw3XCLbNd5VPudYppV4AaABAg,They.. took our jobs!!,0
UgzJSlnUchwqjTsyCP54AaABAg,Why so much hate and worry? I love this generation of AI and i hope it gets better and better,0
UgzmutxH-qB6mb9jNeJ4AaABAg,China helping build ghost unicorns like their ghost cities LOL,0
UgzpK6H0dAMueTSOkX94AaABAg,"And now these guys are all being sued <a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=4680"">1:18:00</a> for behavioral targeting - to sell you things",0
UgyQnwgwPnQUhqzJeNx4AaABAg,Google became the default search engine - because of corporate manipulation,0
UgxeIgqODwdoFUbUGtZ4AaABAg,This video could’ve easily been 30 minutes,0
Ugw7YUoCtBbdaMRvzhN4AaABAg,Good luck China,0
UgwUtp9NkEw7yvPXI7J4AaABAg,"If AIwill remove jobs, the US will definitely be affected, but not nearly as much as China.",0
UgyOJ0pROEwXLaKh5KV4AaABAg,Interesting ❤,0
UgzOBzy6EN1OOPgTpbF4AaABAg,"Any machine is only an extension of the person, company or government entity who is in control. The machine can keep you warm in the wintertime or burn down your house. Just depends who controlling the machine.",1
Ugy9vJg7fS4iH4vz3RB4AaABAg,"I think all political speeches, ads, news conferences should have AI text at the bottom of the screen to give an indication if the speaker is lying or not.",2
UgyymQdUupHTwBoLx8h4AaABAg,👍.  Like.  ✨✨✨👍🕊️🇺🇸🕊️,1
UgxhmGl5NPh1NcQV1-54AaABAg,👍🇺🇸✨✨✨.  GooQle✨✨✨👍.      Hello.     You✨🕊️💯👍,1
Ugyn-fg0B7Df9Y_AP4h4AaABAg,✨👍👍👍🇺🇸👍🕊️✨👍,1
Ugx-gqENAnrreA1CNKZ4AaABAg,👍😊✨💯✨🇺🇸✨👍💯. Hello. You. ✨,1
UgzjMcJ6w1kUEv77Sa14AaABAg,Can AI predict the person becomes homeless?,0
Ugxvk5hgY4HKqbEi6MJ4AaABAg,👍😊✨✨✨🇺🇸🕊️✨👍💯✨.  Hello.  You. ✨,1
Ugx0wJYaL7NQiHDoPaR4AaABAg,The irony of people watching this video then heading straight to the comment section to express how scary and evil all this technology is while blissfully  clicking &quot; like &quot; on other comments and replies is beyond hilarious,0
UgyCsQ-tjEM1n5q3mGx4AaABAg,"The term AI has become a catch all that includes LLM&#39;s like chat GPT as well as schemes like machine learning and so called neural networks of computers.  Despite being optimistically named by their creators these setups are still just fancy calculators, albeit very powerful calculators running at incomprehensible speeds,  which while obviously artificial are not in any way intelligent as the word is normally understood.  The AI doomsday scenarios often talked about where machines takeover or attack humanity are all predicated on developing machines with actual intelligence, I.e. the ability to think independently and make decisions without human input.  This doesn&#39;t exist and most likely never will, computers are still just fancy calculators doing what we tell them, the only ideas involved all come from human beings.  The danger is not the fancy calculators themselves rather it&#39;s  the humans who control them we need to keep an eye on, worrying about actual artificial intelligence with a mind of its own attacking us is a fun idea for Hollywood scriptwriters but can also be a distraction or a red herring to shift focus away from the actual threats posed by surveilence capitalism running amok",0
Ugwu_KdzLnsx1YjJNaV4AaABAg,"now, invent all driveless autos different than typical autos. Teachers replaced by AI .",0
UgwkUNq7ns1A1Ri4dll4AaABAg,Great job in allowing AI to take over the world.,0
UgzHj9DKnYLvN1F1xcl4AaABAg,"<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=1103"">18:23</a> They should use this for their public shitting problem.",0
Ugxm73TWZbSs_k6u5H94AaABAg,"AI, WILL BE THE WORSE CAN HAPPEN FOR THE REGULAR GUY, YOU AND ME,,.",1
Ugx5Tt5yachmSfQ2r8B4AaABAg,My ❤ goes to ALL the legitimate truckers out there. Its insane because my sibling brother rode everywhere all over the USA 🇺🇸 trucker. He quit. He simply had it with trucking industry. Its unfortunate too. My heart ❤️ truly goes out to truckers,0
UgxsKh7w9MdnGaxO7ud4AaABAg,Technologies will end us before Nature. Nature is impossible to beat. Technology is gong hyper speed. Everything must come to an end. Humans are out of control with Technologies,0
Ugxiw7WdRe9d-MCX07B4AaABAg,Taking control of someone when you want to be the sole person of knowledge and you the soul person of I&#39;m the one supposed to tell you what to do Satan,0
UgxFyaqdiMP9JF7YpdZ4AaABAg,It&#39;s all about tracking anyway 😂😂😂😂😂😂😂,0
UgzcCxdBdttt1OIFc3h4AaABAg,The truth hurts 😂😂😂😂😂😂😂😂😂😂😂 kick me off like you always do cause I don&#39;t bow to you 😂😂😂😂😂😂😂😂 I don&#39;t care you say we have freedom of speech but it&#39;s for certain people an not one of them😂😂😂😂😂😂😂😂😂 and I don&#39;t give a s___,0
UgxGUelwvb0AKUOBned4AaABAg,alastair mctarggart ✊,0
UgwgV2Iz3UcvA4nFsSd4AaABAg,But this Ai robot  is fed info bit has no emotions to decide the questions we have about life but not our spiritual life.. and emotions of our life the ai robot would say dose not compute!!!!???? Meaning its not a human being.,0
UgxZvzrZ9V9dIYGTUhN4AaABAg,If American and China allow the Ai systems to overtake the employment of Humans than people won’t have money to spend on anything but their basic needs. So I would be very careful how you employ this technology. It’s the Working people that keep you Billionaires Rich. If you don’t consider the well being of the human race as it relates to economic stability the very Ai system you build will backfire on the very people who have created this system. Consider your ways Big Tech. It is good for man to work. The problems we are having in the world today is because of the lack of Jobs. The more technology advances the crime rate has gone up. It’s detestable to think the people who are creating this technology will not be here to experience the repercussions of the technology. I pray for Wisdom from God for the World.,0
UgwrT_t2w0Zsrgry53B4AaABAg,1980s is thy  information  society,0
Ugy6_pFTs2hriD1-CbF4AaABAg,Blaming AI after offshoring all of our manufacturing seems like the neoliberal narrative I&#39;d expect Frontline to pursue. <br>BlackRock lobbies the same people that are responsible for providing PBS&#39; funding.,0
Ugzee_IUYC_8n-cMU2Z4AaABAg,This is the END of humanity unless assimilated. The strong shall survive and the weak shall PERISH! I do shake over the level of commonsense lacking in these ones who cant see such things..... BUT I AM IN TOTAL AWE at thos who sit and WATCH and do nothing....In the end we will deserve wtf we get!,0
UgzYyQPnxg4OKJdOR294AaABAg,skynet has left the room.,0
UgzKrBQWydHpfgAWE9F4AaABAg,"When Frontline started trotting out the lies about China&#39;s Uighurs, I stopped watching.  No need to waste my time with CIA/NED lies and propaganda bullshit.  This has been debunked for years.",0
UgzJml6ciQ92uEanAaZ4AaABAg,Google is an evil pos,0
UgyRLOTPER88zL-rAeN4AaABAg,new world order will be defeated,0
UgxZFuiz4hwpcdn0NSF4AaABAg,Well boycott is still working!,0
UgwPTAhRKkS4pLnBB6t4AaABAg,Guess it&#39;s time to start making spears and learn how to make a bow,0
UgyvVYctZLOrMHhNtiR4AaABAg,"The real failure is unions, not robots.",0
UgycYsmAsWsbqWVgBsF4AaABAg,Disliking and NOT WATCHING every video with 6 sec skip advertisements.,0
Ugxk-67QIIC9Vsu-mgZ4AaABAg,Eep Opp Ork Ah-ah our AI Overlords.,0
UgwxnkbyV3t8CBHN0254AaABAg,New Zealand in Partnership is <br>People of the land<br>HEALTHY SAFE  HOME<br><br>New Zealand <br>MANDATWD. STATUTORY LAW <br>NZFAMILY LAW. <br>HEALTH  DHB<br>JUSTICE. BIRTH CERT❤  TAXIRD NZADDRESS  NZLICENCE,0
UgwK-1KPgQhCEDAmuxh4AaABAg,“It is not my job “ well now you be replace by robots,0
UgwjkcnNvekydF2u7tJ4AaABAg,Lol... The copycat country sees its development as unusual.   Smh!  It&#39;s easy when you emulate and follow the beaten path.  Now create something great and then take a bow lol,0
UgxT6UC17oabTkpDE2Z4AaABAg,What happens when they are hacked and the entire supply chain is shut down,0
UgxO3AO9yZi9T6q1iqV4AaABAg,"Love FRONTLINE? Watch hundreds more documentaries on our channel: <a href=""https://www.youtube.com/channel/UC3ScyryU9Oy9Wse3a8OAmYQ"">https://www.youtube.com/channel/UC3ScyryU9Oy9Wse3a8OAmYQ?sub_confirmation=1</a>",5
UgwmAfdN18nkWmizq2p4AaABAg,"The tipping point will be when you have everything automated and a few people at the top and everyone in between dies from starvation and you have the crime syndicate at the bottom<br><br>If there&#39;s no one to buy the product, will the wealthy, stay wealthy ?<br>If there&#39;s no one to buy or use, the product is stupid because it will be making product that won&#39;t be used or sold.<br><br>If there aren&#39;t products, being sold and money, not being made and people dying, there will be no Social Security system because there won&#39;t be money in it because people won&#39;t be working to put money into it <br><br>Which means they&#39;re also will not be a national defense system <br><br>Or Military <br><br>Don&#39;t fall in love with technology it&#39;s killing everything else",0
UgxogI0e0EyGLSKjahx4AaABAg,Documentário riquíssimo,0
Ugw4pSsuHJoeNgT-7FR4AaABAg,who else is forced to watch this in class w that answer sheet😭😭😭,0
Ugzrg1ET03GqTym9_gh4AaABAg,"<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=5281"">1:28:01</a> off course politicians will favor privacy law!! hahahaha",1
Ugx2JAi3lwBOdPMCi6x4AaABAg,The problem now is r own government 😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0
UgzNZ-R-kujU-pOjfOh4AaABAg,No life 5 billion<br>Life 1 billion<br>Sex 250 million<br>Brain 100 million<br>Imagination 250k<br>Civilization 5k years<br>Machines 250 years<br>Electronics 125 years<br>Computer 75 years<br>AI 2 year in future<br>Singularity 15 year in future,0
UgyETSL2NonmGZweGJJ4AaABAg,"i wonder what they feel about it now, have they seen latest tech and ai parking, docking, etc? fully autonomous fleets in big companies is only few years away.",0
Ugzp8fwbkt502mlJCKx4AaABAg,"The Beginning of the End of the Human Race.... NOT Good. Humans Cannot handle this much power.  Technology started with a rock tool, now on the Brink of the ending with Nuclear Bombs (and A. I.). .... Good By...",0
UgxsJnXN-d4v6wblZD14AaABAg,I need y’all to make an updated 2024 episode!!,0
UgyR5h7YHToU0G5CtyN4AaABAg,these companies should  make a monthly payment to every individual for using their private data,0
UgymdPh_wlM_-n_tCeJ4AaABAg,You know what&#39;s crazy? Thanks to Edward Snowden we have proves against the U.S.A. but you keep saying CHINA is the bad gay.,0
Ugx1FVUe9DY59Q-PH8Z4AaABAg,Excellent.  Thanks 🙏🌹❤️,0
UgwGpiNIOCy6tiTd0WZ4AaABAg,"Summary: &quot;In the age of A.I. where data is the new oil, China is the new Saudi Arabia.&quot;",0
Ugw1gpqXgJsn-tLYBgt4AaABAg,If the mantra of the age is &#39;trust no one&quot; where does AI and the work of those behind it fit? Should we be more skeptical than optimistic?,0
Ugwm8OOeG16Otj77YP94AaABAg,OK but does not show how jobs like Accountants etc. replaced. Robots and grocery self serve old news. Mentioned at the end but that&#39;s it.,0
UgyaHa-JmpaQBAKB1ZV4AaABAg,"&quot;China&#39;s progress is hard to believe... &quot;  Oh no i believe China is really good at stealing others ideas, the best even..would it really be so hard for them to come up with original ideas. Its almost as if its become part of their culture and ethic.. why make something new, when youre so good at copying something else. you get brain drain this way",0
Ugy6bSXLXxCQFGo_Y3d4AaABAg,These people have lost their goddamn minds.,0
UgzuViS7IjHQ-51G03V4AaABAg,5 words: Captain America vs Iron man <br><br>pick a side,1
UgwwA6t_lCgWojzVgxR4AaABAg,Houvkil.. Theltponm😅😂,0
UgxBGHF8iOvvdJtvOl54AaABAg,Slttu.. Theflonv.. Tnu.. Cohcsefn.. Ihlterm.. 😅❤,0
UgxeUm_cUuz4M5V9q3V4AaABAg,Feaml.. Isanhct.. Scaltte. 😮🎉,0
UgwyGR4YoRLgZaQU4th4AaABAg,Huolks.. Horglhm.. Yeerls😅🎉,0
Ugyk0Uff_g_Fo7MXY514AaABAg,Hoklel... Beltrril.. Musskl😅🎉,0
UgwauAZOOZ9Ew5gNFaF4AaABAg,Heujl. Goult... Molrri... Haltmorso😅🎉,0
Ugx2-QowgI7Q3KMwe3Z4AaABAg,"Why you&#39;ll never find a smart speaker, thermostat or doorbell  camera in my home.  And why I don&#39;t use the voice assistant or autocorrect on my phone.",0
UgxGw9pRLJazJc_iiHx4AaABAg,Well then they need to send us parents warnings when they see our teens and young adult children leaving their looking up things that are a possible danger to them !!!,0
UgxPOJsclmfWOB58c954AaABAg,"Anyone that&#39;s read the Legend, champion series literally predicted this for China where watering a plant could get you points kinda thing",0
UgzvpT49tP6v3KUwLDR4AaABAg,"<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=34"">0:34</a>",0
Ugyg8JV74Pj2Ah_9rE54AaABAg,Stop playing this every fucking time i go to sleep,0
UgzVsNhlKgjYlXCvQBZ4AaABAg,"THE BEST AND MOST ACCURATE DOCUMENT ON THE COMMUNIST CHINA GOAL TO OWN THE WORLD. IN 2016 THEY STARTED THE RACE OF A.I. AGAINST THE US. WHILE TRUMP, MAGA, AND VODOO BELIEVERS REVIVED JFK. FROM THE DEATH. BELIEVE IT OR NOT!!!!!!!!",0
UgzVKM8uNtfds1pKk9h4AaABAg,"<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=3308"">55:08</a> Corporate logic &quot;hallucination&quot; 🤥 Make it make sense!",0
UgwPosHAZnGv79wtsyN4AaABAg,yes,0
Ugwk3ZFZSWCJpwU51Kh4AaABAg,"Humanity is already Dead, Gone, and Buried &quot; Extinct &quot; and we don&#39;t even know it.",0
UgyrlZDc_UE3saWNMrZ4AaABAg,"America is a culture of bad behavior,  crimes, and racism.  a system like China may benefit the U.S to put an end to these bad habits.",0
Ugy4Mqw1N1ePxg11QhN4AaABAg,"LMAO ok imagine how bad it was for minoirities back then... I know most people really don&#39;t care, but now AI is like &quot;the white man&quot; to whites. You&#39;ll see. And for reference in the 1990s as a child I had to get up early in the morning (5:30am) to pick butter beans for white people on their farm (segregated schools etc). We would be given a portion of what we picked all day to eat at home. That&#39;s how we ate, meanwhile people were making thousands upon thousands of dollars and still complaining? LOL I&#39;m so happy that for once you all will understand inequality and unfairness. This will get so bad it will turn the society into &quot;Mouse Utopia&quot; (google it) and that&#39;s not a good thing at all. Just remember whites invented &quot;Corno&quot;, AI, many many weapons, weaponized diseases (with their yellow friends) and much more. You guys built the end of the world and now you&#39;re complaining. you haven&#39;t seen nothing yet.<br>- Semper Fi",0
Ugzf28pKfjDXSrRozQ54AaABAg,What an enlightening documentary. It is even more relevant now than the year of release.,0
UgyhC3QUzqBlhCvkmSt4AaABAg,If Siri is a United States citizen the robot then I think she should have paid taxes just like and she has a passport what is going on 😁👍,0
UgzvbAaqGz7TRa4D4Q14AaABAg,This video was made over four years ago. If we think the forecast of job loss were high back then I wonder how it has changed now since chatgpt 4.0?!,0
